,zinc_id,smiles,Molecule Name,ROMol
325,ZINC000018516586,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,"5,6-dimethoxy-N-[3-[(4-methyl-5-phenyl-1,2,4-triazol-3-yl)sulfanyl]propyl]-2,3-dihydro-1H-inden-1-amine",<rdkit.Chem.rdchem.Mol object at 0x00000192332104A0>
326,ZINC000003812862,NCCC(O)(P(=O)(O)O)P(=O)(O)O,"3-[4-methoxy-3-[(2,4,6-trichlorophenoxy)methyl]phenyl]-6-phenyl-3,7a-dihydro-1H-imidazo[1,5-c][1,3]thiazole-5,7-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233210510>
327,ZINC000000005152,CC(C)C[C@H](CN)CC(=O)O,2-(hydroxymethyl)-4-[1-hydroxy-2-[6-(4-phenylbutoxy)hexylamino]ethyl]phenol,<rdkit.Chem.rdchem.Mol object at 0x0000019233210580>
328,ZINC000100037885,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@@H]3C[C@H](CC(O)(C3)C1)C2,"(2R)-N-[(4S)-7-methoxy-2,2-dimethyl-3,4-dihydrochromen-4-yl]-2-(3-methoxyphenoxy)propanamide",<rdkit.Chem.rdchem.Mol object at 0x00000192332105F0>
329,ZINC000238809665,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233210660>
330,ZINC000000006300,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",<rdkit.Chem.rdchem.Mol object at 0x00000192332106D0>
331,ZINC000118913560,CCOC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"[2-[3-[[4-(4,5-difluoro-1-benzofuran-7-yl)phenoxy]methyl]-N-[2-(dimethylamino)ethyl]anilino]acetyl] 2,2,2-trifluoroacetate",<rdkit.Chem.rdchem.Mol object at 0x0000019233210740>
332,ZINC000001485935,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,"(4-bromophenyl)-[2-(3,4-dichloroanilino)-1,3-thiazol-5-yl]methanone",<rdkit.Chem.rdchem.Mol object at 0x00000192332107B0>
333,ZINC000000113428,c1ccc2c(c1)CCC[C@@H]2C1=NCCN1,"2-O-(2-ethylhexyl) 1-O-(11-methyldodecyl) benzene-1,2-dicarboxylate",<rdkit.Chem.rdchem.Mol object at 0x0000019233210820>
334,ZINC000000119717,c1ccc2c(CC3=NCCN3)cccc2c1,5-methoxy-2H-benzotriazole,<rdkit.Chem.rdchem.Mol object at 0x0000019233210890>
335,ZINC000000537822,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,N-formyl-2-hydroxy-3-methyl-2-propan-2-ylbutanamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233210900>
336,ZINC000003798763,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,"2-(2,5-dimethoxyphenyl)-3-[[4-(dimethylamino)phenyl]methyl]-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233210970>
337,ZINC000030726187,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,"(2S)-1-[4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]-3-[(1S,2R)-2-methylcyclopentyl]oxypropan-2-ol",<rdkit.Chem.rdchem.Mol object at 0x00000192332109E0>
338,ZINC000203757351,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233210A50>
339,ZINC000001530611,CNCCCN1c2ccccc2CCc2ccccc21,"(1R,2S)-1-(1H-benzimidazol-2-yl)-2-[2-(difluoromethoxy)phenyl]cyclopropane-1-carbonitrile",<rdkit.Chem.rdchem.Mol object at 0x0000019233210AC0>
340,ZINC000003882036,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,"[2-[(4-bromophenyl)methylidene]-3-oxo-1-benzofuran-6-yl] N,N-diethylcarbamate",<rdkit.Chem.rdchem.Mol object at 0x0000019233210B30>
341,ZINC000238809664,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233210BA0>
342,ZINC000000005423,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,"8-hydroxyhexadeca-4,6,10-trienoic acid",<rdkit.Chem.rdchem.Mol object at 0x0000019233210C10>
343,ZINC000066166864,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,2-hydroxy-3-[(3-methyl-1-benzothiophene-2-carbonyl)amino]propanoic acid,<rdkit.Chem.rdchem.Mol object at 0x0000019233210C80>
344,ZINC000014879975,O=S(=O)(O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-8-oxo-3-[(3S,5S)-5-(piperazine-1-carbonyl)pyrrolidin-3-yl]sulfanyl-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",<rdkit.Chem.rdchem.Mol object at 0x0000019233210CF0>
345,ZINC000000897408,C[C@@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,"(1S,2S,6R,7R)-4-(5-ethyl-1,3,4-thiadiazol-2-yl)-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233210D60>
346,ZINC000000001792,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,5-(dimethylamino)naphthalene-1-sulfonic acid,<rdkit.Chem.rdchem.Mol object at 0x0000019233210DD0>
347,ZINC000000000196,CN(C)CCOC(=O)[C@H](c1ccccc1)C1(O)CCCC1,hexanedioic acid,<rdkit.Chem.rdchem.Mol object at 0x0000019233210E40>
348,ZINC000000000301,C[C@H](C(=O)O)c1cccc(Oc2ccccc2)c1,"2-chlorobenzene-1,4-diol",<rdkit.Chem.rdchem.Mol object at 0x0000019233210EB0>
349,ZINC000000004166,CC(C)NC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,"3-[12,14-dihydroxy-3-[4-hydroxy-5-[4-hydroxy-5-(4-hydroxy-5-methoxy-6-methyloxan-2-yl)oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233210F20>
350,ZINC000000014257,CN1C(=O)C[C@](C)(c2ccccc2)C1=O,undecane,<rdkit.Chem.rdchem.Mol object at 0x0000019233210F90>
351,ZINC000000014864,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,ethyl oct-1-ynyl carbonate,<rdkit.Chem.rdchem.Mol object at 0x0000019233212040>
352,ZINC000000016154,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,(1-ethylpyrrolidin-2-yl)methyl 2-cyclopentyl-2-hydroxy-2-phenylacetate,<rdkit.Chem.rdchem.Mol object at 0x00000192332120B0>
353,ZINC000000089763,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,N-[3-[2-cyanoethyl(2-hydroxyethyl)amino]-4-methoxyphenyl]acetamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233212120>
354,ZINC000001482094,CN[C@H](C)CC1CCCCC1,"ethyl 2-[N-[(4-fluorophenyl)methyl]-4-(trifluoromethyl)anilino]-1,3-thiazole-4-carboxylate",<rdkit.Chem.rdchem.Mol object at 0x0000019233212190>
355,ZINC000001482197,N[C@@H]1C[C@H]1c1ccccc1,(4-methoxyphenyl)-[6-(4-methoxyphenyl)pyridin-3-yl]methanone,<rdkit.Chem.rdchem.Mol object at 0x0000019233212200>
356,ZINC000001489478,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"3,4-dichloro-N-[3-cyano-4-(4-methylphenyl)sulfinylphenyl]benzamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233212270>
357,ZINC000001530652,CCN(CCO)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,"(4R)-4-(4-hydroxyphenyl)-2,7,7-trimethyl-3-(morpholine-4-carbonyl)-1,4,6,8-tetrahydroquinolin-5-one",<rdkit.Chem.rdchem.Mol object at 0x00000192332122E0>
358,ZINC000001530820,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,4-bromo-N-[(5-chloro-2-hydroxy-1H-indol-3-yl)imino]benzamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233212350>
359,ZINC000001530694,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,1-[[(1R)-cyclohex-3-en-1-yl]methyl]-1-[[(2S)-oxolan-2-yl]methyl]-3-phenylurea,<rdkit.Chem.rdchem.Mol object at 0x00000192332123C0>
360,ZINC000000006156,NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,1-(4-fluorophenyl)-4-(9-methyl-3-azaspiro[5.5]undecan-3-yl)butan-1-one,<rdkit.Chem.rdchem.Mol object at 0x0000019233212430>
361,ZINC000000006310,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,"1-N,4-N-bis[4-(1,4,5,6-tetrahydropyrimidin-2-yl)phenyl]benzene-1,4-dicarboxamide;dihydrochloride",<rdkit.Chem.rdchem.Mol object at 0x00000192332124A0>
362,ZINC000000006481,Nc1nc2ccc(OC(F)(F)F)cc2s1,4-(dimethylamino)-2-phenyl-2-propan-2-ylpentanenitrile,<rdkit.Chem.rdchem.Mol object at 0x0000019233212510>
363,ZINC000011679756,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,"(4S)-5-[[(2S)-4-amino-1-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-1-[[(2R)-1-[[2-[[(2S)-1-[[(2S)-1-amino-3-(2-chlorophenyl)-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-2-oxoethyl]amino]-1-oxo-3-sulfanylpropan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-4-[[(2S)-6-amino-2-[[(2S,3S)-2-amino-3-methylpentanoyl]amino]hexanoyl]amino]-5-oxopentanoic acid",<rdkit.Chem.rdchem.Mol object at 0x0000019233212580>
364,ZINC000011680943,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,"2,6-dimethyl-N-[2-(2-methylphenyl)ethyl]thieno[2,3-d]pyrimidin-4-amine",<rdkit.Chem.rdchem.Mol object at 0x00000192332125F0>
365,ZINC000011681563,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,"4-hydroxy-7-methyl-9-[(2-methylphenyl)methoxy]furo[3,2-g]chromen-5-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233212660>
366,ZINC000000000973,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,"2-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-2-oxoacetic acid",<rdkit.Chem.rdchem.Mol object at 0x00000192332126D0>
367,ZINC000000002272,C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,diphenyldiazene,<rdkit.Chem.rdchem.Mol object at 0x0000019233212740>
368,ZINC000000002279,O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O,2-[[2-[[2-[(2-amino-3-sulfanylpropyl)amino]-3-methylbutyl]amino]-3-phenylpropanoyl]amino]-4-methylsulfanylbutanoic acid,<rdkit.Chem.rdchem.Mol object at 0x00000192332127B0>
369,ZINC000011615926,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C[C@@H](O)CC(=O)O,"(1S,2S,9R,13R)-2-methoxy-9,11,13-trimethyl-3-oxatricyclo[7.2.2.02,6]trideca-5,10-dien-4-ol",<rdkit.Chem.rdchem.Mol object at 0x0000019233212820>
370,ZINC000011677857,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2/C(O)=N/Cc2ncccn2)cc1Cl,"[(2R,4S,8R,9S,10R)-6,6,12-trioxo-5,7,16,18-tetraoxa-6lambda6-thia-11-azapentacyclo[11.7.0.02,10.04,8.015,19]icosa-1(20),13,15(19)-trien-9-yl] naphthalene-2-carboxylate",<rdkit.Chem.rdchem.Mol object at 0x0000019233212890>
371,ZINC000011615927,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@H](O)CC(=O)O,N-methyl-1-(2-methyl-4-phenyl-1H-isoquinolin-7-yl)methanamine,<rdkit.Chem.rdchem.Mol object at 0x0000019233212900>
372,ZINC000011615928,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C[C@H](O)CC(=O)O,N-benzyl-2-(1-methylindol-3-yl)ethanamine,<rdkit.Chem.rdchem.Mol object at 0x0000019233212970>
373,ZINC000011617039,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,"cyclopropyl-(8,9-diethoxy-6-methyl-5,6-dihydropyrrolo[2,1-a]isoquinolin-1-yl)methanone",<rdkit.Chem.rdchem.Mol object at 0x00000192332129E0>
374,ZINC000011677837,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,"(4S,7R,8S,9S,13Z,16S)-4,8-dihydroxy-5,5,9,13-tetramethyl-7-prop-2-enyl-16-quinolin-2-yl-1-oxacyclohexadec-13-ene-2,6-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233212A50>
375,ZINC000034806477,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,"2-[4-(3,5-dimethylbenzoyl)piperazin-1-ium-1-yl]-N-[3-(2-methyl-1,3-thiazol-4-yl)phenyl]acetamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233212AC0>
376,ZINC000256433948,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@@H]3CC[C@]21CC,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233212B30>
377,ZINC000022010649,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,2-[2-[methyl-[4-[[2-(4-methylphenyl)benzoyl]amino]benzoyl]amino]phenoxy]-8-(4-methylpiperazin-1-yl)octanoic acid,<rdkit.Chem.rdchem.Mol object at 0x0000019233212BA0>
378,ZINC000000001317,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,"decane-1,10-diamine",<rdkit.Chem.rdchem.Mol object at 0x0000019233212C10>
379,ZINC000000896663,N[C@H]1C[C@@H]1c1ccccc1,"dimethyl 3-methyl-5-(thiophene-2-carbonylamino)thiophene-2,4-dicarboxylate",<rdkit.Chem.rdchem.Mol object at 0x0000019233212C80>
380,ZINC000001547851,CC[C@@H](C(N)=O)N1CCCC1=O,2-methoxy-6-[(4-phenylpiperazin-1-yl)methyl]-4-[(E)-prop-1-enyl]phenol,<rdkit.Chem.rdchem.Mol object at 0x0000019233212CF0>
381,ZINC000001999441,O[C@@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1,"(1S)-2-(3-morpholin-4-ium-4-ylpropyl)-1-(3,4,5-trimethoxyphenyl)-1H-chromeno[2,3-c]pyrrole-3,9-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233212D60>
382,ZINC000003818808,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,"N-(6-cyano-6-phenyl-5,7-dihydro-4H-1,3-benzothiazol-2-yl)-2-methoxybenzamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233212DD0>
383,ZINC000003873295,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,6-ethoxy-2-[[3-[(6-ethoxy-1H-benzimidazol-2-yl)sulfanylmethyl]phenyl]methylsulfanyl]-1H-benzimidazole,<rdkit.Chem.rdchem.Mol object at 0x0000019233212E40>
384,ZINC000004392649,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,"N-(2-aminophenyl)-4-(1,3-benzodioxol-5-yl)-2-(4-hydroxybutoxy)-3,4-dihydro-2H-pyran-6-carboxamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233212EB0>
385,ZINC000008035268,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,"1-(4-chlorophenyl)-6-methyl-5-(2-phenylethyl)pyrazolo[3,4-d]pyrimidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233212F20>
386,ZINC000253476027,CC(C)[N@+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233212F90>
387,ZINC000013973998,CC(C)C(=O)O[C@H](C)OC(=O)NCC1(CC(=O)O)CCCCC1,"7,8,9,10,11,12-hexahydrobenzo[10]annulene-5,6-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233215040>
388,ZINC000019855121,O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,2-[[(4-cyanoanilino)-(cyclononylamino)methylidene]amino]acetic acid,<rdkit.Chem.rdchem.Mol object at 0x00000192332150B0>
389,ZINC000100018854,CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,3-(4-tert-butylphenyl)-N-[(2S)-1-(4-methylphenoxy)propan-2-yl]propanamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233215120>
390,ZINC000256433946,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233215190>
391,ZINC000009302239,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,"2-[(3,4-difluorophenyl)sulfonylamino]-N-methylacetamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233215200>
392,ZINC000095551509,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)/C(O)=N/S(=O)(=O)C1CC1,"(3S)-1-[(3,5-dimethyl-1H-pyrazol-4-yl)methyl]-4-[(4-fluorophenyl)methyl]-3-propan-2-yl-1,4-diazepan-5-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233215270>
393,ZINC000000000373,C[C@@H](N)Cc1ccc(O)cc1,"2-(2,2-dihydroxyethenyl)-4-oxopent-2-enedioic acid",<rdkit.Chem.rdchem.Mol object at 0x00000192332152E0>
394,ZINC000000155905,C[C@H](S)C(=O)NCC(=O)O,"2-[[(4R)-4-[(3R,5R,7S,10S,13R,17R)-7-hydroxy-10,13-dimethyl-3-sulfooxy-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]acetic acid",<rdkit.Chem.rdchem.Mol object at 0x0000019233215350>
395,ZINC000000968375,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]21CC,"1-(3-methylphenyl)-N-(2,4,5-trichlorophenyl)methanimine",<rdkit.Chem.rdchem.Mol object at 0x00000192332153C0>
396,ZINC000242437512,CN[C@H](C)[C@@H]1CC[C@H](N)[C@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3OC[C@](C)(O)[C@H](NC)[C@@H]3O)[C@@H](N)C[C@H]2N)O1,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233215430>
397,ZINC000245224194,FS(F)(F)(F)(F)F,Not Found,<rdkit.Chem.rdchem.Mol object at 0x00000192332154A0>
398,ZINC000003830944,CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,"4,4,4-trifluoro-1-[2-(2-methylsulfonylbenzoyl)pyrazolidin-1-yl]butan-1-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233215510>
399,ZINC000003929022,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,"2-[[1-benzyl-5-(trifluoromethyl)benzimidazol-2-yl]sulfanylmethyl]-5-phenyl-1,3,4-oxadiazole",<rdkit.Chem.rdchem.Mol object at 0x0000019233215580>
400,ZINC000004474443,C/C=C\C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,"9'-(2,5-difluorophenyl)-12'-iminospiro[1,3-dioxolane-2,4'-10,11-dioxatricyclo[5.3.2.01,6]dodecane]-7',8',8'-tricarbonitrile",<rdkit.Chem.rdchem.Mol object at 0x00000192332155F0>
401,ZINC000008214703,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,"[2-[[(1S)-1-(1,3-benzodioxol-5-yl)ethyl]amino]-2-oxoethyl] 2-(2,5-difluorophenyl)sulfanylacetate",<rdkit.Chem.rdchem.Mol object at 0x0000019233215660>
402,ZINC000012503156,CN1C=CC=C/C1=C\N=O,1-[N-[2-(diethylamino)ethyl]anilino]-3-(4-methylphenyl)sulfonylurea,<rdkit.Chem.rdchem.Mol object at 0x00000192332156D0>
403,ZINC000030691797,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,[(2S)-2-(4-methoxyphenyl)pyrrolidin-1-yl]-[3-[[(2S)-oxolan-2-yl]methoxy]phenyl]methanone,<rdkit.Chem.rdchem.Mol object at 0x0000019233215740>
404,ZINC000043206370,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,N-[2-(2-methylbenzimidazol-1-yl)ethyl]-1-pyridin-4-ylethanamine,<rdkit.Chem.rdchem.Mol object at 0x00000192332157B0>
405,ZINC000100016084,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,"(2R)-N-[3-(3,4-dimethoxyphenyl)propyl]-2-(4-fluoro-N-methylsulfonylanilino)propanamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233215820>
406,ZINC000000403618,C=C[C@H](N)CCC(=O)O,"2-[1-(2,2-dihydroxyethoxymethyl)pyrazolo[3,4-d]pyrimidin-4-yl]sulfanylacetamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233215890>
407,ZINC000001542199,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,2-(naphthalen-1-ylmethyl)-1-propylbenzimidazole,<rdkit.Chem.rdchem.Mol object at 0x0000019233215900>
408,ZINC000003604264,Nc1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,"2-chloro-N-[2-[4-(4-fluorophenyl)-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl]-2-oxoethyl]-N-propylpropanamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233215970>
409,ZINC000036701290,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,"5-[[2-(4-oxo-1,3-thiazolidin-3-yl)acetyl]amino]benzene-1,3-dicarboxamide",<rdkit.Chem.rdchem.Mol object at 0x00000192332159E0>
410,ZINC000000004949,NCC1(CC(=O)O)CCCCC1,"propyl 2-(3,5-diiodo-4-oxopyridin-1-yl)acetate",<rdkit.Chem.rdchem.Mol object at 0x0000019233215A50>
411,ZINC000000004413,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,(6-carbamimidoylnaphthalen-2-yl) 4-(diaminomethylideneamino)benzoate,<rdkit.Chem.rdchem.Mol object at 0x0000019233215AC0>
412,ZINC000000010163,C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1,"1,3-dihydroxy-2-(hydroxymethyl)anthracene-9,10-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233215B30>
413,ZINC000100296828,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C\C(=O)O)n2)cc1,(2R)-N-tert-butyl-2-[4-(2-oxobenzo[cd]indol-1-yl)butanoyl-(2-phenylethyl)amino]butanamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233215BA0>
414,ZINC000100296832,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C\C(=O)O)n2)cc1,(2S)-2-[[2-[N-(benzenesulfonyl)-2-chloro-5-(trifluoromethyl)anilino]acetyl]-[(4-methylphenyl)methyl]amino]-N-butylbutanamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233215C10>
415,ZINC000100378061,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,"methyl 2-[[3-[(3,5-dimethylphenoxy)methyl]-4-methoxybenzoyl]amino]benzoate",<rdkit.Chem.rdchem.Mol object at 0x0000019233215C80>
416,ZINC000084668739,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,2-(difluoromethyl)-6-pyrrolidin-3-ylpyrazine,<rdkit.Chem.rdchem.Mol object at 0x0000019233215CF0>
